assessment_id,factor_id,name,score_type,value_type
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_DRSU,Driving Success,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_EVPR,Evaluating Problems,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_GISU,Giving Support,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_INIS,Investigating Issues,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_PRDE,Processing Details,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_PRLE,Providing Leadership,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_SHRE,Showing Resilience,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_STTA,Structuring Tasks,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_RATACQ,Ratings Acquiescence,Normative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CONRANK,Consistency of Rankings,Ipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTAREA_COMM,Communication,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTAREA_EXRE,Expert Reputation,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTAREA_MARI,Managed Risk,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTAREA_NEPM,New Products/Markets,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTAREA_ORCO,Organisational Commitment,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTAREA_ORGR,Organisational Growth,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTAREA_ORTR,Organisational Transformation,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTAREA_SEPD,Service & Product Delivery,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTAREA_SUTE,Successful Teams,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_ADMI,Administrator,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_CATA,Catalyst,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_CHAG,Change Agent,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_COLL,Collaborator,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_CONS,Consulter,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_COOR,Co-ordinator,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_CRHA,Crisis Handler,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_ENTH,Enthusiast,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_EXAD,Expert Advisor,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_FACI,Facilitator,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_GRSE,Growth Seeker,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_INNO,Innovator,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_INSP,Inspirer,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_INTE,Intellectual,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_PERS,Persuader,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_REGU,Regulator,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_STOP,Strategic Opportunist,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_LEADIMPACTSTYLE_TECH,Technician,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_RATACQ,Ratings Acquiescence,Normative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CONRANK,Consistency of Rankings,Ipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_RATACQ,Ratings Acquiescence,Normative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_ANIN,Analysing Information,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_APEX,Applying Expertise,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_BECR,Being Creative,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_BEOR,Being Organised,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_BRTC,Being Resilient to Change,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_BURE,Building Relationships,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_CHOB,Challenging Objections,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_CHVI,Changing Views,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_DERA,Developing Rapport,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_HAPR,Handling Pressure,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_MASB,Maintaining Self-Belief,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_MAST,Maintaining Standards,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_PRIN,Presenting Information,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_PUTA,Pursuing Targets,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_SUPE,Supporting People,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_TAAC,Taking Action,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_UNCN,Understanding Customer Needs,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_WOCO,Working Co-operatively,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_BEDI,Being Disciplined,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_CLDE,Closing Deals,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_DELE,Developing Leads,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_DESO,Developing Solutions,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_IDNE,Identifying Needs,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_REFO,Results Focused,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_STPO,Staying Positive,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_WOCO,Working Collaboratively,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESFOCUS_ACMF,Account Management Focus,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESFOCUS_NEBF,New Business Focus,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESFOCUS_SALF,Sales Leadership Focus,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CONRANK,Consistency of Rankings,Ipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_ACDR,Achievement Drive,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_ACOR,Action Oriented,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_BIPI,Big Picture,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_BUUT,Building Up the Team,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_COVI,Compelling Vision,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_CRPA,Creating Partnerships,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_CUDE,Customer Delivery,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_ENER,Energy,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_EXLE,Experiential Learning,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_EXPA,Expressing Passion,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_FOCU,Focus,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_OPTH,Options Thinking,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_PERS,Persistence,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_POMI,Positive Mindset,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_PRSE,Problem Seeking,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_PRSO,Problem Solving,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_PUNE,Purposeful Networking,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_SAVV,Savvy,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_SEDE,Self-determining,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_STOT,Staying on Track,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPDIMENSION_SYNT,Synthesis,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPSECTION_BUCA,Building Capability,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPSECTION_CRSO,Creating Superior Opportunities,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPSECTION_GEZO,Getting in the Zone,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPSECTION_OUTW,Opening Up to the World,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPSECTION_SEPO,Seeing Possibilities,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_EPSECTION_STZO,Staying in the Zone,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_RATACQ,Ratings Acquiescence,Normative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CONRANK,Consistency of Rankings,Ipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_ADPA,Adopting Practical Approaches,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_ARIN,Articulating Information,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_CHID,Challenging Ideas,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_CHTH,Checking Things,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_COPE,Convincing People,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_COSC,Conveying Self-Confidence,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_DEEX,Developing Expertise,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_DEST,Developing Strategies,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_DIPE,Directing People,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_DOFA,Documenting Facts,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_EMCH,Embracing Change,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_EMIN,Empowering Individuals,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_ESRA,Establishing Rapport,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_EXIN,Examining Information,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_EXPO,Exploring Possibilities,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_FOPR,Following Procedures,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_GEID,Generating Ideas,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_IMPE,Impressing People,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_INDA,Interpreting Data,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_INFE,Inviting Feedback,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_INWP,Interacting with People,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_MADE,Making Decisions,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_MATA,Managing Tasks,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_METI,Meeting Timescales,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_PRIN,Providing Insights,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_PROU,Producing Output,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_PUGO,Pursuing Goals,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_RECO,Resolving Conflict,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_SEOP,Seizing Opportunities,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_SHCO,Showing Composure,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_TAAC,Taking Action,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_TEWO,Team Working,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_THPO,Thinking Positively,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_UNPE,Understanding People,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_UPST,Upholding Standards,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_VAIN,Valuing Individuals,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_ADTC,Adjusting to Change,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_BURE,Building Relationships,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_COIN,Communicating Information,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_CRIN,Creating Innovation,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_DRSU,Driving Success,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_EVPR,Evaluating Problems,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_GISU,Giving Support,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_INIS,Investigating Issues,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_PRDE,Processing Details,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_PRLE,Providing Leadership,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_SHRE,Showing Resilience,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPSECTION_STTA,Structuring Tasks,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_RATACQ,Ratings Acquiescence,Normative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CONRANK,Consistency of Rankings,Ipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_RATACQ,Ratings Acquiescence,Normative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_ANIN,Analysing Information,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_APEX,Applying Expertise,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_BECR,Being Creative,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_BEOR,Being Organised,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_BRTC,Being Resilient to Change,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_BURE,Building Relationships,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_CHOB,Challenging Objections,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_CHVI,Changing Views,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_DERA,Developing Rapport,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_HAPR,Handling Pressure,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_MASB,Maintaining Self-Belief,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_MAST,Maintaining Standards,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_PRIN,Presenting Information,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_PUTA,Pursuing Targets,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_SUPE,Supporting People,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_TAAC,Taking Action,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_UNCN,Understanding Customer Needs,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPDIMENSION_WOCO,Working Co-operatively,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_BEDI,Being Disciplined,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_CLDE,Closing Deals,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_DELE,Developing Leads,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_DESO,Developing Solutions,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_IDNE,Identifying Needs,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_REFO,Results Focused,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_STPO,Staying Positive,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESCPSECTION_WOCO,Working Collaboratively,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESFOCUS_ACMF,Account Management Focus,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESFOCUS_NEBF,New Business Focus,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESFOCUS_SALF,Sales Leadership Focus,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESSTYLESSECTION_ADMI,Administrator,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESSTYLESSECTION_DRIV,Driver,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESSTYLESSECTION_EXAN,Expert Analyst,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESSTYLESSECTION_NEGO,Negotiator,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESSTYLESSECTION_PERS,Persuader,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESSTYLESSECTION_REBU,Relationship Builder,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESSTYLESSECTION_RESO,Resolver,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_SALESSTYLESSECTION_STRA,Strategist,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CONRANK,Consistency of Rankings,Ipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_ADPA,Adopting Practical Approaches,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_ARIN,Articulating Information,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_CHID,Challenging Ideas,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_CHTH,Checking Things,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_COPE,Convincing People,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_COSC,Conveying Self-Confidence,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_DEEX,Developing Expertise,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_DEST,Developing Strategies,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_DIPE,Directing People,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_DOFA,Documenting Facts,Nipsative,Sten
bf1af0e0-a0d7-4d4d-9859-cd9876b5cc32,WAVEPS_CPDIMENSION_EMCH,Embracing Change,Nipsative,Sten
