geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone
2111149,en,AS,Asia,JP,Japan,04,Miyagi,,,Sendai,,Asia/Tokyo
2111220,en,AS,Asia,JP,Japan,12,Chiba,,,Sakura,,Asia/Tokyo
2111243,en,AS,Asia,JP,Japan,04,Miyagi,,,Sakura,,Asia/Tokyo
2111248,en,AS,Asia,JP,Japan,06,Yamagata,,,Sagae,,Asia/Tokyo
2111258,en,AS,Asia,JP,Japan,08,Ibaraki,,,Ryugasaki,,Asia/Tokyo
2111277,en,AS,Asia,JP,Japan,04,Miyagi,,,Rifu,,Asia/Tokyo
2111295,en,AS,Asia,JP,Japan,12,Chiba,,,Owada,,Asia/Tokyo
2111325,en,AS,Asia,JP,Japan,09,Tochigi,,,Otawara,,Asia/Tokyo
2111398,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Onahama,,Asia/Tokyo
2111435,en,AS,Asia,JP,Japan,05,Akita,,,Omagari,,Asia/Tokyo
2111461,en,AS,Asia,JP,Japan,04,Miyagi,,,Okawara,,Asia/Tokyo
2111471,en,AS,Asia,JP,Japan,06,Yamagata,,,Oishida,,Asia/Tokyo
2111514,en,AS,Asia,JP,Japan,09,Tochigi,,,Ogawa,,Asia/Tokyo
2111559,en,AS,Asia,JP,Japan,06,Yamagata,,,Obanazawa,,Asia/Tokyo
2111567,en,AS,Asia,JP,Japan,08,Ibaraki,,,Oarai,,Asia/Tokyo
2111656,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Nihommatsu,,Asia/Tokyo
2111666,en,AS,Asia,JP,Japan,08,Ibaraki,,,Natsumi,,Asia/Tokyo
2111669,en,AS,Asia,JP,Japan,04,Miyagi,,,Natori-shi,,Asia/Tokyo
2111684,en,AS,Asia,JP,Japan,12,Chiba,,,Narita,,Asia/Tokyo
2111749,en,AS,Asia,JP,Japan,08,Ibaraki,,,Naka,,Asia/Tokyo
2111781,en,AS,Asia,JP,Japan,06,Yamagata,,,Nagai,,Asia/Tokyo
2111824,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Motomiya,,Asia/Tokyo
2111827,en,AS,Asia,JP,Japan,09,Tochigi,,,Motegi,,Asia/Tokyo
2111831,en,AS,Asia,JP,Japan,08,Ibaraki,,,Moriya,,Asia/Tokyo
2111834,en,AS,Asia,JP,Japan,03,Iwate,,,Morioka,,Asia/Tokyo
2111836,en,AS,Asia,JP,Japan,09,Tochigi,,,Mooka,,Asia/Tokyo
2111855,en,AS,Asia,JP,Japan,12,Chiba,,,Mobara,,Asia/Tokyo
2111859,en,AS,Asia,JP,Japan,03,Iwate,,,Mizusawa,,Asia/Tokyo
2111880,en,AS,Asia,JP,Japan,12,Chiba,,,Miyamae,,Asia/Tokyo
2111881,en,AS,Asia,JP,Japan,06,Yamagata,,,Miyamachi,,Asia/Tokyo
2111884,en,AS,Asia,JP,Japan,03,Iwate,,,Miyako,,Asia/Tokyo
2111888,en,AS,Asia,JP,Japan,04,Miyagi,,,,,Asia/Tokyo
2111901,en,AS,Asia,JP,Japan,08,Ibaraki,,,Mito,,Asia/Tokyo
2111943,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Miharu,,Asia/Tokyo
2111964,en,AS,Asia,JP,Japan,04,Miyagi,,,Matsushima,,Asia/Tokyo
2111981,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Matsukawamachi,,Asia/Tokyo
2111999,en,AS,Asia,JP,Japan,09,Tochigi,,,Mashiko,,Asia/Tokyo
2112008,en,AS,Asia,JP,Japan,04,Miyagi,,,Marumori,,Asia/Tokyo
2112032,en,AS,Asia,JP,Japan,05,Akita,,,Maego,,Asia/Tokyo
2112140,en,AS,Asia,JP,Japan,06,Yamagata,,,Koriyama,,Asia/Tokyo
2112141,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Koriyama,,Asia/Tokyo
2112144,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Koori,,Asia/Tokyo
2112172,en,AS,Asia,JP,Japan,04,Miyagi,,,Koizumi,,Asia/Tokyo
2112197,en,AS,Asia,JP,Japan,13,Tokyo,,,Kiyose,,Asia/Tokyo
2112209,en,AS,Asia,JP,Japan,08,Ibaraki,,,Kita-sannomaru,,Asia/Tokyo
2112227,en,AS,Asia,JP,Japan,03,Iwate,,,Kitakami,,Asia/Tokyo
2112232,en,AS,Asia,JP,Japan,08,Ibaraki,,,Kitaibaraki,,Asia/Tokyo
2112263,en,AS,Asia,JP,Japan,04,Miyagi,,,Kesennuma,,Asia/Tokyo
2112284,en,AS,Asia,JP,Japan,04,Miyagi,,,Kawasaki,,Asia/Tokyo
2112297,en,AS,Asia,JP,Japan,12,Chiba,,,Kamogawa,,Asia/Tokyo
2112309,en,AS,Asia,JP,Japan,12,Chiba,,,Katsuura,,Asia/Tokyo
2112319,en,AS,Asia,JP,Japan,12,Chiba,,,Katori-shi,,Asia/Tokyo
2112328,en,AS,Asia,JP,Japan,06,Yamagata,,,Kasumicho,,Asia/Tokyo
2112343,en,AS,Asia,JP,Japan,08,Ibaraki,,,Kasama,,Asia/Tokyo
2112354,en,AS,Asia,JP,Japan,09,Tochigi,,,Karasuyama,,Asia/Tokyo
2112370,en,AS,Asia,JP,Japan,03,Iwate,,,Kanegasaki,,Asia/Tokyo
2112409,en,AS,Asia,JP,Japan,06,Yamagata,,,Kaminoyama,,Asia/Tokyo
2112444,en,AS,Asia,JP,Japan,03,Iwate,,,Kamaishi,,Asia/Tokyo
2112455,en,AS,Asia,JP,Japan,04,Miyagi,,,Kakuda,,Asia/Tokyo
2112518,en,AS,Asia,JP,Japan,03,Iwate,,,,,Asia/Tokyo
2112521,en,AS,Asia,JP,Japan,08,Ibaraki,,,Iwase,,Asia/Tokyo
2112527,en,AS,Asia,JP,Japan,04,Miyagi,,,Iwanuma,,Asia/Tokyo
2112536,en,AS,Asia,JP,Japan,04,Miyagi,,,Iwakiri,,Asia/Tokyo
2112539,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Iwaki,,Asia/Tokyo
2112543,en,AS,Asia,JP,Japan,03,Iwate,,,Iwaizumi,,Asia/Tokyo
2112555,en,AS,Asia,JP,Japan,08,Ibaraki,,,Itako,,Asia/Tokyo
2112571,en,AS,Asia,JP,Japan,08,Ibaraki,,,Ishioka,,Asia/Tokyo
2112576,en,AS,Asia,JP,Japan,04,Miyagi,,,Ishinomaki,,Asia/Tokyo
2112583,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Ishikawa,,Asia/Tokyo
2112615,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Inawashiro,,Asia/Tokyo
2112648,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Iinomachi,,Asia/Tokyo
2112656,en,AS,Asia,JP,Japan,03,Iwate,,,Ichinoseki,,Asia/Tokyo
2112664,en,AS,Asia,JP,Japan,12,Chiba,,,Ichihara,,Asia/Tokyo
2112669,en,AS,Asia,JP,Japan,08,Ibaraki,,,,,Asia/Tokyo
2112683,en,AS,Asia,JP,Japan,05,Akita,,,Honjo,,Asia/Tokyo
2112688,en,AS,Asia,JP,Japan,08,Ibaraki,,,Hokota,,Asia/Tokyo
2112708,en,AS,Asia,JP,Japan,08,Ibaraki,,,Hitachi,,Asia/Tokyo
2112750,en,AS,Asia,JP,Japan,06,Yamagata,,,Higashi-takadama,,Asia/Tokyo
2112758,en,AS,Asia,JP,Japan,06,Yamagata,,,Higashine,,Asia/Tokyo
2112794,en,AS,Asia,JP,Japan,12,Chiba,,,Hasunuma,,Asia/Tokyo
2112823,en,AS,Asia,JP,Japan,03,Iwate,,,Hanamaki,,Asia/Tokyo
2112899,en,AS,Asia,JP,Japan,04,Miyagi,,,Furukawa,,Asia/Tokyo
2112913,en,AS,Asia,JP,Japan,08,Ibaraki,,,Funaishikawa,,Asia/Tokyo
2112917,en,AS,Asia,JP,Japan,06,Yamagata,,,Funagata,,Asia/Tokyo
2112922,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,,,Asia/Tokyo
2112923,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Fukushima,,Asia/Tokyo
2112932,en,AS,Asia,JP,Japan,08,Ibaraki,,,Fukawa,,Asia/Tokyo
2112967,en,AS,Asia,JP,Japan,12,Chiba,,,Ebara,,Asia/Tokyo
2112980,en,AS,Asia,JP,Japan,07,Fukushima-ken,,,Date,,Asia/Tokyo
2112996,en,AS,Asia,JP,Japan,12,Chiba,,,Choshi,,Asia/Tokyo
2113014,en,AS,Asia,JP,Japan,12,Chiba,,,,,Asia/Tokyo
2113015,en,AS,Asia,JP,Japan,12,Chiba,,,Chiba,,Asia/Tokyo
2113053,en,AS,Asia,JP,Japan,06,Yamagata,,,Aterazawa,,Asia/Tokyo
2113077,en,AS,Asia,JP,Japan,12,Chiba,,,Asahi,,Asia/Tokyo
2113091,en,AS,Asia,JP,Japan,06,Yamagata,,,Aramachi,,Asia/Tokyo
2113115,en,AS,Asia,JP,Japan,08,Ibaraki,,,Ami,,Asia/Tokyo
2113124,en,AS,Asia,JP,Japan,05,Akita,,,,,Asia/Tokyo
2113126,en,AS,Asia,JP,Japan,05,Akita,,,Akita,,Asia/Tokyo
2113156,en,AS,Asia,JP,Japan,05,Akita,,,Age,,Asia/Tokyo
2113164,en,AS,Asia,JP,Japan,12,Chiba,,,Abiko,,Asia/Tokyo
2113591,en,AS,Asia,JP,Japan,05,Akita,,,Hachirougata,,Asia/Tokyo
2113681,en,AS,Asia,JP,Japan,04,Miyagi,,,Motoyoshicho-takaoka,,Asia/Tokyo
2114009,en,AS,Asia,JP,Japan,06,Yamagata,,,Nishikawa,,Asia/Tokyo
2118647,en,EU,Europe,RU,Russia,KAM,"Kamtchatski Kray",,,Vilyuchinsk,,Asia/Kamchatka
2119441,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,Yuzhno-Sakhalinsk,,Asia/Sakhalin
2119538,en,EU,Europe,RU,Russia,KAM,"Kamtchatski Kray",,,Yelizovo,,Asia/Kamchatka
2119932,en,EU,Europe,RU,Russia,KHA,"Khabarovsk Krai",,,Vanino,,Asia/Vladivostok
2120048,en,EU,Europe,RU,Russia,SA,"Respublika Sakha (Yakutiya)",,,Ust-Nera,,Asia/Magadan
2120261,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,Uglegorsk,,Asia/Sakhalin
2121052,en,EU,Europe,RU,Russia,KHA,"Khabarovsk Krai",,,"Sovetskaya Gavan'",,Asia/Vladivostok
2121126,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,Smirnykh,,Asia/Sakhalin
2121385,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,Severo-Kuril'sk,,Asia/Magadan
2121529,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,,,Asia/Sakhalin
2121909,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,Poronaysk,,Asia/Sakhalin
2122104,en,EU,Europe,RU,Russia,KAM,"Kamtchatski Kray",,,Petropavlovsk-Kamchatsky,,Asia/Kamchatka
2122614,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,Okha,,Asia/Sakhalin
2122783,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,Nogliki,,Asia/Sakhalin
2122850,en,EU,Europe,RU,Russia,KHA,"Khabarovsk Krai",,,Nikolayevsk-on-Amur,,Asia/Vladivostok
2122894,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,Nevel'sk,,Asia/Sakhalin
2123628,en,EU,Europe,RU,Russia,MAG,"Magadanskaya Oblast'",,,Magadan,,Asia/Magadan
2124615,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,Kholmsk,,Asia/Sakhalin
2125945,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,Dolinsk,,Asia/Sakhalin
2126132,en,EU,Europe,RU,Russia,KHA,"Khabarovsk Krai",,,Chkalov,,Asia/Vladivostok
2126682,en,EU,Europe,RU,Russia,CHU,"Chukotskiy Avtonomnyy Okrug",,,Bilibino,,Asia/Anadyr
2127154,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,Aniva,,Asia/Sakhalin
2127202,en,EU,Europe,RU,Russia,CHU,"Chukotskiy Avtonomnyy Okrug",,,Anadyr,,Asia/Anadyr
2127383,en,AS,Asia,JP,Japan,01,Hokkaido,,,Bihoro,,Asia/Tokyo
2127404,en,AS,Asia,JP,Japan,01,Hokkaido,,,Yufutsu,,Asia/Tokyo
2127419,en,AS,Asia,JP,Japan,01,Hokkaido,,,Yubari,,Asia/Tokyo
2127478,en,AS,Asia,JP,Japan,01,Hokkaido,,,Yakumo,,Asia/Tokyo
2127515,en,AS,Asia,JP,Japan,01,Hokkaido,,,Wakkanai,,Asia/Tokyo
2127574,en,AS,Asia,JP,Japan,01,Hokkaido,,,Uryu,,Asia/Tokyo
2127586,en,AS,Asia,JP,Japan,01,Hokkaido,,,Urakawa,,Asia/Tokyo
2127641,en,AS,Asia,JP,Japan,01,Hokkaido,,,Toyota,,Asia/Tokyo
2127660,en,AS,Asia,JP,Japan,01,Hokkaido,,,Toyohira-ku,,Asia/Tokyo
2127733,en,AS,Asia,JP,Japan,01,Hokkaido,,,Tomakomai,,Asia/Tokyo
2127802,en,AS,Asia,JP,Japan,01,Hokkaido,,,Tobetsu,,Asia/Tokyo
2127878,en,AS,Asia,JP,Japan,02,Aomori,,,Mutsu,,Asia/Tokyo
2127883,en,AS,Asia,JP,Japan,02,Aomori,,,Takko,,Asia/Tokyo
2127896,en,AS,Asia,JP,Japan,01,Hokkaido,,,Takikawa,,Asia/Tokyo
2127931,en,AS,Asia,JP,Japan,01,Hokkaido,,,Taiki,,Asia/Tokyo
2127955,en,AS,Asia,JP,Japan,01,Hokkaido,,,Sunagawa,,Asia/Tokyo
2128097,en,AS,Asia,JP,Japan,01,Hokkaido,,,Shin-shigai,,Asia/Tokyo
2128206,en,AS,Asia,JP,Japan,01,Hokkaido,,,Shibetsu,,Asia/Tokyo
2128215,en,AS,Asia,JP,Japan,01,Hokkaido,,,Shari,,Asia/Tokyo
2128271,en,AS,Asia,JP,Japan,01,Hokkaido,,,Saruru,,Asia/Tokyo
2128295,en,AS,Asia,JP,Japan,01,Hokkaido,,,Sapporo,,Asia/Tokyo
2128303,en,AS,Asia,JP,Japan,02,Aomori,,,Sannohe,,Asia/Tokyo
2128333,en,AS,Asia,JP,Japan,01,Hokkaido,,,Honcho,,Asia/Tokyo
2128336,en,AS,Asia,JP,Japan,01,Hokkaido,,,Sakushu,,Asia/Tokyo
2128353,en,AS,Asia,JP,Japan,01,Hokkaido,,,Sakakicho,,Asia/Tokyo
2128382,en,AS,Asia,JP,Japan,01,Hokkaido,,,Rumoi,,Asia/Tokyo
2128558,en,AS,Asia,JP,Japan,01,Hokkaido,,,Otofuke,,Asia/Tokyo
2128574,en,AS,Asia,JP,Japan,01,Hokkaido,,,Otaru,,Asia/Tokyo
2128763,en,AS,Asia,JP,Japan,02,Aomori,,,Okuno,,Asia/Tokyo
2128786,en,AS,Asia,JP,Japan,02,Aomori,,,Odate,,Asia/Tokyo
2128815,en,AS,Asia,JP,Japan,01,Hokkaido,,,Obihiro,,Asia/Tokyo
2128867,en,AS,Asia,JP,Japan,05,Akita,,,Noshiro,,Asia/Tokyo
2128894,en,AS,Asia,JP,Japan,01,Hokkaido,,,Noboribetsu,,Asia/Tokyo
2128896,en,AS,Asia,JP,Japan,02,Aomori,,,Nobeji,,Asia/Tokyo
2128975,en,AS,Asia,JP,Japan,01,Hokkaido,,,Nemuro,,Asia/Tokyo
2128983,en,AS,Asia,JP,Japan,01,Hokkaido,,,Nayoro,,Asia/Tokyo
2129005,en,AS,Asia,JP,Japan,02,Aomori,,,Namioka,,Asia/Tokyo
2129063,en,AS,Asia,JP,Japan,01,Hokkaido,,,Nakagawa,,Asia/Tokyo
2129095,en,AS,Asia,JP,Japan,01,Hokkaido,,,Musa,,Asia/Tokyo
2129101,en,AS,Asia,JP,Japan,01,Hokkaido,,,Muroran,,Asia/Tokyo
2129107,en,AS,Asia,JP,Japan,01,Hokkaido,,,Mukawa,,Asia/Tokyo
2129112,en,AS,Asia,JP,Japan,01,Hokkaido,,,Mui,,Asia/Tokyo
2129132,en,AS,Asia,JP,Japan,01,Hokkaido,,,Moseushi,,Asia/Tokyo
2129163,en,AS,Asia,JP,Japan,01,Hokkaido,,,Mombetsu,,Asia/Tokyo
2129200,en,AS,Asia,JP,Japan,01,Hokkaido,,,Miyagi,,Asia/Tokyo
2129211,en,AS,Asia,JP,Japan,02,Aomori,,,Misawa,,Asia/Tokyo
2129218,en,AS,Asia,JP,Japan,01,Hokkaido,,,Yoichi,,Asia/Tokyo
2129262,en,AS,Asia,JP,Japan,01,Hokkaido,,,Memuro-minami,,Asia/Tokyo
2129268,en,AS,Asia,JP,Japan,01,Hokkaido,,,Meguro,,Asia/Tokyo
2129282,en,AS,Asia,JP,Japan,01,Hokkaido,,,Matsumae,,Asia/Tokyo
2129354,en,AS,Asia,JP,Japan,03,Iwate,,,Kuzumaki,,Asia/Tokyo
2129365,en,AS,Asia,JP,Japan,01,Hokkaido,,,Kutchan,,Asia/Tokyo
2129376,en,AS,Asia,JP,Japan,01,Hokkaido,,,Kushiro,,Asia/Tokyo
2129395,en,AS,Asia,JP,Japan,02,Aomori,,,Kuroishi,,Asia/Tokyo
2129484,en,AS,Asia,JP,Japan,01,Hokkaido,,,Kokuryo,,Asia/Tokyo
2129537,en,AS,Asia,JP,Japan,01,Hokkaido,,,Kitami,,Asia/Tokyo
2129624,en,AS,Asia,JP,Japan,05,Akita,,,Kawai,,Asia/Tokyo
2129868,en,AS,Asia,JP,Japan,01,Hokkaido,,,Iwanai,,Asia/Tokyo
2129870,en,AS,Asia,JP,Japan,01,Hokkaido,,,Iwamizawa,,Asia/Tokyo
2129884,en,AS,Asia,JP,Japan,02,Aomori,,,Itayanagi,,Asia/Tokyo
2129909,en,AS,Asia,JP,Japan,01,Hokkaido,,,Ishikari,,Asia/Tokyo
2129969,en,AS,Asia,JP,Japan,01,Hokkaido,,,Hyogo,,Asia/Tokyo
2130037,en,AS,Asia,JP,Japan,01,Hokkaido,,,,,Asia/Tokyo
2130054,en,AS,Asia,JP,Japan,01,Hokkaido,,,Kitahiroshima,,Asia/Tokyo
2130057,en,AS,Asia,JP,Japan,02,Aomori,,,Hirosaki,,Asia/Tokyo
2130106,en,AS,Asia,JP,Japan,01,Hokkaido,,,Higashikawa,,Asia/Tokyo
2130129,en,AS,Asia,JP,Japan,01,Hokkaido,,,Hatoyama,,Asia/Tokyo
2130135,en,AS,Asia,JP,Japan,02,Aomori,,,Hashimoto,,Asia/Tokyo
2130146,en,AS,Asia,JP,Japan,05,Akita,,,Hanawa,,Asia/Tokyo
2130188,en,AS,Asia,JP,Japan,01,Hokkaido,,,Hakodate,,Asia/Tokyo
2130204,en,AS,Asia,JP,Japan,02,Aomori,,,Hachinohe,,Asia/Tokyo
2130215,en,AS,Asia,JP,Japan,01,Hokkaido,,,Haboro,,Asia/Tokyo
2130306,en,AS,Asia,JP,Japan,01,Hokkaido,,,Furano,,Asia/Tokyo
2130332,en,AS,Asia,JP,Japan,01,Hokkaido,,,Fukagawa,,Asia/Tokyo
2130365,en,AS,Asia,JP,Japan,01,Hokkaido,,,Esashi,,Asia/Tokyo
2130404,en,AS,Asia,JP,Japan,01,Hokkaido,,,Ebetsu,,Asia/Tokyo
2130421,en,AS,Asia,JP,Japan,01,Hokkaido,,,Date,,Asia/Tokyo
2130452,en,AS,Asia,JP,Japan,01,Hokkaido,,,Chitose,,Asia/Tokyo
2130534,en,AS,Asia,JP,Japan,01,Hokkaido,,,Bibai,,Asia/Tokyo
2130576,en,AS,Asia,JP,Japan,02,Aomori,,,Bakurocho,,Asia/Tokyo
2130612,en,AS,Asia,JP,Japan,01,Hokkaido,,,Ashibetsu,,Asia/Tokyo
2130629,en,AS,Asia,JP,Japan,01,Hokkaido,,,Asahikawa,,Asia/Tokyo
2130656,en,AS,Asia,JP,Japan,02,Aomori,,,,,Asia/Tokyo
2130658,en,AS,Asia,JP,Japan,02,Aomori,,,Aomori,,Asia/Tokyo
2130677,en,AS,Asia,JP,Japan,01,Hokkaido,,,Akkeshi,,Asia/Tokyo
2130705,en,AS,Asia,JP,Japan,01,Hokkaido,,,Akabira,,Asia/Tokyo
2130708,en,AS,Asia,JP,Japan,02,Aomori,,,Ajigasawa,,Asia/Tokyo
2130727,en,AS,Asia,JP,Japan,01,Hokkaido,,,Abuta,,Asia/Tokyo
2130732,en,AS,Asia,JP,Japan,01,Hokkaido,,,Abira,,Asia/Tokyo
2130741,en,AS,Asia,JP,Japan,01,Hokkaido,,,Abashiri,,Asia/Tokyo
2131593,en,AS,Asia,JP,Japan,02,Aomori,,,Okoppe,,Asia/Tokyo
2131612,en,AS,Asia,JP,Japan,02,Aomori,,,Goshogawara,,Asia/Tokyo
2132037,en,EU,Europe,RU,Russia,SAK,"Sakhalinskaya Oblast'",,,Bras,,Asia/Sakhalin
2133990,en,OC,Oceania,PG,"Papua New Guinea",MBA,"Milne Bay Province",,,Alotau,,Pacific/Port_Moresby
2134431,en,OC,Oceania,VU,Vanuatu,,,,,,,Pacific/Efate
2135171,en,OC,Oceania,VU,Vanuatu,SEE,"Shefa Province",,,"Port Vila",,Pacific/Efate
2136326,en,OC,Oceania,VU,Vanuatu,PAM,"Penama Province",,,Loltong,,Pacific/Efate
2138981,en,OC,Oceania,NC,"New Caledonia",S,"South Province",,,Paita,,Pacific/Noumea
2139521,en,OC,Oceania,NC,"New Caledonia",S,"South Province",,,Noumea,,Pacific/Noumea
2139685,en,OC,Oceania,NC,"New Caledonia",,,,,,,Pacific/Noumea
2140066,en,OC,Oceania,NC,"New Caledonia",S,"South Province",,,Mont-Dore,,Pacific/Noumea
2141394,en,OC,Oceania,NC,"New Caledonia",S,"South Province",,,Dumbea,,Pacific/Noumea
2142245,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Young,,Australia/Sydney
2142273,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Yoogali,,Australia/Sydney
2142316,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Yeppoon,,Australia/Brisbane
2142329,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Yendon,,Australia/Melbourne
2142330,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Yenda,,Australia/Sydney
2142409,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Yatala,,Australia/Brisbane
2142412,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Yass,,Australia/Sydney
2142457,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Yarraville,,Australia/Melbourne
2142493,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Yarramalong,,Australia/Sydney
2142501,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Yarra Junction",,Australia/Melbourne
2142506,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Yarragon,,Australia/Melbourne
2142507,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Yarra Glen",,Australia/Melbourne
2142537,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Yarck,,Australia/Melbourne
2142598,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Yanderra,,Australia/Sydney
2142602,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Yandaran,,Australia/Brisbane
2142648,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Yamba,,Australia/Sydney
2142724,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Wy Yung",,Australia/Melbourne
2142742,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Wyongah,,Australia/Sydney
2142743,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Wyong,,Australia/Sydney
2142747,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Wynyard,,Australia/Hobart
2142749,en,OC,Oceania,AU,Australia,QLD,Queensland,,,"Wynnum North",,Australia/Brisbane
2142750,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Wynnum,,Australia/Brisbane
2142755,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Wyndham,,Australia/Sydney
2142777,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Wyee,,Australia/Sydney
2142825,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Wurruk,,Australia/Melbourne
2142840,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Wulkuraka,,Australia/Brisbane
2142871,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Woy Woy",,Australia/Sydney
2142892,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,"Woronora Dam",,Australia/Sydney
2142894,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Worongary,,Australia/Brisbane
2142926,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Woori Yallock",,Australia/Melbourne
2142930,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Woorim,,Australia/Brisbane
2142943,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Woonona,,Australia/Sydney
2142951,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Woombye,,Australia/Brisbane
2142956,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Woolwich,,Australia/Sydney
2142996,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Woolloomooloo,,Australia/Sydney
2143022,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Woolamai,,Australia/Melbourne
2143043,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Woodvale,,Australia/Melbourne
2143050,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Woodstock,,Australia/Sydney
2143051,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Woodstock,,Australia/Brisbane
2143066,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Woodsdale,,Australia/Hobart
2143069,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Woodridge,,Australia/Brisbane
2143092,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Woodhill,,Australia/Brisbane
2143095,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Woodgate,,Australia/Brisbane
2143097,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Woodford,,Australia/Melbourne
2143098,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Woodford,,Australia/Sydney
2143099,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Woodford,,Australia/Brisbane
2143103,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Woodend,,Australia/Melbourne
2143114,en,OC,Oceania,AU,Australia,TAS,Tasmania,,,Woodbridge,,Australia/Hobart
2143131,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Wonthaggi,,Australia/Melbourne
2143152,en,OC,Oceania,AU,Australia,VIC,Victoria,,,"Wonga Park",,Australia/Melbourne
2143180,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Wondai,,Australia/Brisbane
2143216,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Wombarra,,Australia/Sydney
2143244,en,OC,Oceania,AU,Australia,NSW,"New South Wales",,,Wollongbar,,Australia/Sydney
2143255,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Wollert,,Australia/Melbourne
2143285,en,OC,Oceania,AU,Australia,VIC,Victoria,,,Wodonga,,Australia/Melbourne
2143304,en,OC,Oceania,AU,Australia,QLD,Queensland,,,Witta,,Australia/Brisbane
